618
0.638010	0.406540	0.335413
0.636730	0.416099	0.333821
0.636219	0.419093	0.332497
0.635230	0.428476	0.329314
0.634172	0.446514	0.330310
0.642029	0.389651	0.336033
0.640614	0.418582	0.330951
0.640123	0.421634	0.329707
0.638875	0.435062	0.327740
0.638724	0.438682	0.328073
0.638596	0.442309	0.328457
0.638569	0.445990	0.328847
0.638531	0.449667	0.329231
0.645407	0.393432	0.332301
0.646025	0.399468	0.330243
0.646576	0.405060	0.331692
0.642962	0.445473	0.327320
0.648920	0.392887	0.329999
0.650301	0.403987	0.329800
0.648375	0.420595	0.326403
0.647214	0.434152	0.324517
0.647174	0.444996	0.325716
0.647213	0.448650	0.326198
0.652476	0.390440	0.328225
0.652241	0.393709	0.326864
0.653796	0.410053	0.327476
0.652851	0.416765	0.325590
0.651930	0.423338	0.323740
0.651688	0.426650	0.322990
0.651426	0.430148	0.322812
0.651226	0.440919	0.323529
0.656159	0.384366	0.327280
0.655423	0.394228	0.324223
0.656757	0.397422	0.325261
0.656428	0.416222	0.323505
0.655924	0.419525	0.322487
0.655727	0.426148	0.320936
0.655156	0.436885	0.321298
0.658583	0.388267	0.323341
0.660902	0.404779	0.324106
0.660658	0.408599	0.323300
0.659603	0.418992	0.320373
0.659646	0.422304	0.319550
0.659604	0.447244	0.321006
0.661368	0.386202	0.321123
0.661181	0.391056	0.320044
0.661521	0.391850	0.320284
0.663119	0.396282	0.321433
0.663616	0.400444	0.321639
0.662867	0.418609	0.318203
0.662845	0.421994	0.317523
0.662696	0.428985	0.316989
0.662868	0.439644	0.317994
0.663784	0.386106	0.318094
0.663709	0.388373	0.317061
0.667088	0.404381	0.319260
0.667142	0.411268	0.317356
0.666020	0.421678	0.315501
0.665966	0.425156	0.315069
0.666975	0.442806	0.316595
0.667389	0.446357	0.317176
0.666900	0.378289	0.316597
0.666270	0.379809	0.317039
0.665857	0.385010	0.315665
0.665896	0.386842	0.314695
0.667854	0.392076	0.316845
0.669598	0.397318	0.317352
0.669738	0.400857	0.317066
0.669769	0.407762	0.315925
0.670620	0.442387	0.314541
0.678573	0.372796	0.320854
0.667958	0.385238	0.312208
0.670810	0.392331	0.315153
0.672524	0.401001	0.314538
0.672254	0.424608	0.311034
0.672543	0.428047	0.311095
0.674243	0.441969	0.312449
0.677893	0.374758	0.316963
0.673237	0.377101	0.313990
0.669768	0.378326	0.311959
0.669254	0.382825	0.311126
0.669864	0.385452	0.310899
0.671013	0.387212	0.311840
0.674109	0.394846	0.312639
0.674898	0.414142	0.309868
0.675130	0.420882	0.309101
0.675340	0.424317	0.308899
0.679614	0.374972	0.315024
0.673683	0.377768	0.311680
0.670596	0.381749	0.309117
0.677397	0.407465	0.308437
0.682639	0.374359	0.313444
0.675861	0.377867	0.310861
0.674440	0.378413	0.309813
0.674706	0.384562	0.307757
0.678621	0.394653	0.307602
0.679069	0.397960	0.307274
0.679339	0.401107	0.306838
0.681387	0.423742	0.304486
0.681925	0.427103	0.304588
0.683796	0.437264	0.305396
0.685516	0.373667	0.311782
0.675133	0.379279	0.308022
0.673317	0.381317	0.306399
0.675899	0.383851	0.306700
0.680219	0.391095	0.305324
0.682976	0.413724	0.302734
0.683364	0.416950	0.302448
0.684962	0.426792	0.302329
0.685595	0.430114	0.302473
0.683946	0.376738	0.308796
0.679204	0.378836	0.307817
0.676152	0.382431	0.305987
0.680590	0.388432	0.303904
0.686658	0.420009	0.299947
0.687919	0.426516	0.300017
0.689409	0.433116	0.300416
0.687168	0.376183	0.306950
0.678892	0.381219	0.305159
0.678517	0.381868	0.305182
0.683988	0.392357	0.300793
0.684714	0.395284	0.300225
0.687706	0.410303	0.298097
0.688264	0.413442	0.297848
0.688830	0.416592	0.297623
0.690850	0.426245	0.297682
0.692900	0.371117	0.305484
0.691655	0.373354	0.305015
0.682777	0.379913	0.304495
0.681601	0.383406	0.302696
0.686928	0.395633	0.297743
0.687709	0.398410	0.297166
0.688379	0.401292	0.296763
0.690251	0.410219	0.295607
0.692234	0.419562	0.295129
0.688467	0.378456	0.302844
0.686578	0.388430	0.297756
0.687460	0.390912	0.296792
0.689986	0.398605	0.294682
0.691445	0.404209	0.293799
0.692785	0.410136	0.293112
0.694998	0.419316	0.292671
0.696649	0.425613	0.292782
0.695980	0.372048	0.301292
0.691267	0.377919	0.300751
0.688307	0.386720	0.296398
0.689069	0.388784	0.295220
0.690722	0.393595	0.293391
0.691521	0.396137	0.292791
0.696091	0.412959	0.290410
0.697721	0.419023	0.290189
0.702262	0.365875	0.301053
0.699579	0.369649	0.299918
0.694030	0.377366	0.298624
0.693906	0.396275	0.290330
0.695522	0.401455	0.289191
0.698680	0.412760	0.287935
0.699507	0.415691	0.287770
0.700429	0.418749	0.287682
0.693797	0.380180	0.295935
0.694108	0.389188	0.290320
0.697085	0.398773	0.287232
0.700378	0.409620	0.285604
0.702107	0.415438	0.285228
0.703946	0.368922	0.295943
0.697675	0.378066	0.294035
0.696465	0.379800	0.293694
0.696062	0.387196	0.289140
0.703781	0.412279	0.282852
0.699625	0.391398	0.284602
0.701838	0.398544	0.282271
0.705346	0.409123	0.280507
0.704826	0.373691	0.290209
0.703668	0.375516	0.289880
0.700618	0.382903	0.287021
0.700472	0.384720	0.285934
0.700909	0.386834	0.284562
0.702003	0.391255	0.282238
0.702645	0.393556	0.281267
0.709004	0.369486	0.289172
0.705948	0.375153	0.287622
0.703995	0.378872	0.286606
0.703143	0.380736	0.286012
0.703516	0.386490	0.282140
0.707500	0.400608	0.276644
0.708395	0.403143	0.276091
0.710960	0.368981	0.286996
0.705511	0.382182	0.282444
0.708229	0.383680	0.278658
0.710854	0.394897	0.272870
0.711651	0.397331	0.272079
0.712675	0.373717	0.280604
0.710669	0.379500	0.278586
0.711550	0.387514	0.273367
0.715042	0.399422	0.268769
0.715927	0.401985	0.268116
0.717946	0.407255	0.267042
0.715664	0.371105	0.278772
0.713132	0.378989	0.276111
0.714711	0.389159	0.269708
0.715351	0.391391	0.268657
0.720629	0.406646	0.264147
0.252171	0.382071	0.269432
0.249771	0.389211	0.266344
0.248913	0.391659	0.265400
0.247216	0.396754	0.263721
0.256288	0.381020	0.274132
0.253920	0.387837	0.270948
0.250441	0.397854	0.267502
0.249557	0.400529	0.266754
0.261512	0.373799	0.282140
0.259562	0.381961	0.277515
0.257226	0.388746	0.274354
0.264644	0.368844	0.288228
0.265057	0.372873	0.286482
0.264781	0.374802	0.285254
0.257825	0.397213	0.275179
0.254078	0.407926	0.272856
0.267466	0.377500	0.286821
0.260735	0.397966	0.277972
0.259789	0.400559	0.277393
0.256866	0.408666	0.275893
0.255875	0.411451	0.275417
0.253733	0.417208	0.274385
0.715682	0.382299	0.271044
0.716736	0.386388	0.268297
0.722233	0.403397	0.261849
0.720068	0.369562	0.273601
0.718317	0.377692	0.270573
0.718662	0.381668	0.268136
0.719554	0.385742	0.265610
0.720119	0.387894	0.264387
0.724058	0.400009	0.259492
0.722655	0.366606	0.271582
0.721869	0.370730	0.270017
0.721515	0.372781	0.269165
0.722828	0.387185	0.261550
0.723494	0.389329	0.260356
0.730448	0.409932	0.253680
0.731363	0.412723	0.253082
0.724387	0.371702	0.265799
0.724189	0.373811	0.264919
0.724051	0.375932	0.264081
0.725450	0.384131	0.259326
0.726053	0.386285	0.258119
0.727439	0.390898	0.255895
0.729931	0.398317	0.252890
0.731580	0.403552	0.251353
0.732477	0.406253	0.250589
0.733390	0.408966	0.249838
0.734306	0.411738	0.249135
0.727924	0.381047	0.256890
0.734434	0.402576	0.247451
0.729734	0.369158	0.258389
0.729765	0.371346	0.257493
0.730166	0.375647	0.255438
0.730530	0.377741	0.254284
0.738954	0.406870	0.241697
0.733251	0.376448	0.250177
0.739167	0.397793	0.240141
0.743868	0.414226	0.234592
0.740378	0.391524	0.237933
0.741098	0.393996	0.236836
0.741810	0.396595	0.235805
0.742561	0.399194	0.234815
0.744818	0.407385	0.231899
0.745559	0.410181	0.230924
0.742708	0.390289	0.233530
0.744880	0.398004	0.230269
0.746332	0.403422	0.228230
0.747045	0.406215	0.227206
0.747737	0.409003	0.226168
0.745092	0.388916	0.229035
0.746525	0.385004	0.225586
0.747182	0.387565	0.224389
